"Ano","CNAE","Motivo/Situação","Qte Acidentes","Situação","GrupoCnae","GrCnaeLetra"
"2011","1629:Fabricação de Artefatos de Madeira, Palh","Típico-Com Cat","642","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE MADEIRA","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1629:Fabricação de Artefatos de Madeira, Palh","Doença do Trabalho-Com Cat","6","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE MADEIRA","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1629:Fabricação de Artefatos de Madeira, Palh","Trajeto-Com Cat","63","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS DE MADEIRA","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1710:Fabricação de Celulose e Outras Pastas P","Típico-Com Cat","769","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1710:Fabricação de Celulose e Outras Pastas P","Doença do Trabalho-Com Cat","3","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1710:Fabricação de Celulose e Outras Pastas P","Trajeto-Com Cat","22","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1721:Fabricação de Papel","Típico-Com Cat","993","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1721:Fabricação de Papel","Doença do Trabalho-Com Cat","11","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1721:Fabricação de Papel","Trajeto-Com Cat","85","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1722:Fabricação de Cartolina e Papel-Cartão","Típico-Com Cat","102","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1722:Fabricação de Cartolina e Papel-Cartão","Trajeto-Com Cat","7","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1731:Fabricação de Embalagens de Papel","Típico-Com Cat","357","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1731:Fabricação de Embalagens de Papel","Doença do Trabalho-Com Cat","14","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1731:Fabricação de Embalagens de Papel","Trajeto-Com Cat","52","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1732:Fabricação de Embalagens de Cartolina e","Típico-Com Cat","150","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1732:Fabricação de Embalagens de Cartolina e","Trajeto-Com Cat","32","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1733:Fabricação de Chapas e de Embalagens de","Típico-Com Cat","842","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1733:Fabricação de Chapas e de Embalagens de","Doença do Trabalho-Com Cat","14","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1733:Fabricação de Chapas e de Embalagens de","Trajeto-Com Cat","113","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1741:Fabricação de Produtos de Papel, Cartoli","Típico-Com Cat","450","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1741:Fabricação de Produtos de Papel, Cartoli","Doença do Trabalho-Com Cat","20","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1741:Fabricação de Produtos de Papel, Cartoli","Trajeto-Com Cat","50","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1742:Fabricação de Produtos de Papel para Uso","Típico-Com Cat","334","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1742:Fabricação de Produtos de Papel para Uso","Doença do Trabalho-Com Cat","6","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1742:Fabricação de Produtos de Papel para Uso","Trajeto-Com Cat","40","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1749:Fabricação de Produtos de Pastas Celulós","Típico-Com Cat","360","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1749:Fabricação de Produtos de Pastas Celulós","Doença do Trabalho-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1749:Fabricação de Produtos de Pastas Celulós","Trajeto-Com Cat","49","Com Cat Registrada","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1811:Impressão de Jornais, Livros, Revistas E","Típico-Com Cat","317","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1811:Impressão de Jornais, Livros, Revistas E","Doença do Trabalho-Com Cat","20","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1811:Impressão de Jornais, Livros, Revistas E","Trajeto-Com Cat","77","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1812:Impressão de Material de Segurança","Típico-Com Cat","338","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1812:Impressão de Material de Segurança","Doença do Trabalho-Com Cat","12","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1812:Impressão de Material de Segurança","Trajeto-Com Cat","88","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1813:Impressão de Materiais para Outros Usos","Típico-Com Cat","432","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1813:Impressão de Materiais para Outros Usos","Doença do Trabalho-Com Cat","16","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1813:Impressão de Materiais para Outros Usos","Trajeto-Com Cat","123","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1821:Serviços de Pré-Impressão","Típico-Com Cat","105","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1821:Serviços de Pré-Impressão","Doença do Trabalho-Com Cat","3","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1821:Serviços de Pré-Impressão","Trajeto-Com Cat","38","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1822:Serviços de Acabamentos Gráficos","Típico-Com Cat","99","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1822:Serviços de Acabamentos Gráficos","Doença do Trabalho-Com Cat","2","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1822:Serviços de Acabamentos Gráficos","Trajeto-Com Cat","33","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1830:Reprodução de Materiais Gravados em Qual","Típico-Com Cat","44","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1830:Reprodução de Materiais Gravados em Qual","Doença do Trabalho-Com Cat","1","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1830:Reprodução de Materiais Gravados em Qual","Trajeto-Com Cat","8","Com Cat Registrada","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1910:Coquerias","Típico-Com Cat","8","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1910:Coquerias","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1921:Fabricação de Produtos do Refino de Petr","Típico-Com Cat","1103","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1921:Fabricação de Produtos do Refino de Petr","Doença do Trabalho-Com Cat","49","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1921:Fabricação de Produtos do Refino de Petr","Trajeto-Com Cat","207","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1922:Fabricação de Produtos Derivados do Petr","Típico-Com Cat","142","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1922:Fabricação de Produtos Derivados do Petr","Doença do Trabalho-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1922:Fabricação de Produtos Derivados do Petr","Trajeto-Com Cat","12","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1931:Fabricação de álcool","Típico-Com Cat","5189","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1931:Fabricação de álcool","Doença do Trabalho-Com Cat","10","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1931:Fabricação de álcool","Trajeto-Com Cat","290","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1932:Fabricação de Biocombustíveis, Exceto ál","Típico-Com Cat","92","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1932:Fabricação de Biocombustíveis, Exceto ál","Doença do Trabalho-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","1932:Fabricação de Biocombustíveis, Exceto ál","Trajeto-Com Cat","10","Com Cat Registrada","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2011:Fabricação de Cloro e álcalis","Típico-Com Cat","32","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2011:Fabricação de Cloro e álcalis","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2011:Fabricação de Cloro e álcalis","Trajeto-Com Cat","5","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2012:Fabricação de Intermediários para Fertil","Típico-Com Cat","78","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2012:Fabricação de Intermediários para Fertil","Trajeto-Com Cat","15","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2013:Fabricação de Adubos e Fertilizantes","Típico-Com Cat","810","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2013:Fabricação de Adubos e Fertilizantes","Doença do Trabalho-Com Cat","5","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2013:Fabricação de Adubos e Fertilizantes","Trajeto-Com Cat","101","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2014:Fabricação de Gases Industriais","Típico-Com Cat","43","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2014:Fabricação de Gases Industriais","Doença do Trabalho-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2014:Fabricação de Gases Industriais","Trajeto-Com Cat","11","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2019:Fabricação de Produtos Químicos Inorgâni","Típico-Com Cat","164","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2019:Fabricação de Produtos Químicos Inorgâni","Doença do Trabalho-Com Cat","3","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2019:Fabricação de Produtos Químicos Inorgâni","Trajeto-Com Cat","20","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2021:Fabricação de Produtos Petroquímicos Bás","Típico-Com Cat","152","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2021:Fabricação de Produtos Petroquímicos Bás","Doença do Trabalho-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2021:Fabricação de Produtos Petroquímicos Bás","Trajeto-Com Cat","19","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2022:Fabricação de Intermediários para Plasti","Típico-Com Cat","67","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2022:Fabricação de Intermediários para Plasti","Doença do Trabalho-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2022:Fabricação de Intermediários para Plasti","Trajeto-Com Cat","13","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2029:Fabricação de Produtos Químicos Orgânico","Típico-Com Cat","400","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2029:Fabricação de Produtos Químicos Orgânico","Doença do Trabalho-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2029:Fabricação de Produtos Químicos Orgânico","Trajeto-Com Cat","45","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2031:Fabricação de Resinas Termoplásticas","Típico-Com Cat","197","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2031:Fabricação de Resinas Termoplásticas","Doença do Trabalho-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2031:Fabricação de Resinas Termoplásticas","Trajeto-Com Cat","20","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2032:Fabricação de Resinas Termofixas","Típico-Com Cat","72","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2032:Fabricação de Resinas Termofixas","Doença do Trabalho-Com Cat","5","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2032:Fabricação de Resinas Termofixas","Trajeto-Com Cat","7","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2033:Fabricação de Elastômeros","Típico-Com Cat","59","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2033:Fabricação de Elastômeros","Trajeto-Com Cat","2","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2040:Fabricação de Fibras Artificiais e Sinté","Típico-Com Cat","197","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2040:Fabricação de Fibras Artificiais e Sinté","Doença do Trabalho-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2040:Fabricação de Fibras Artificiais e Sinté","Trajeto-Com Cat","23","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2051:Fabricação de Defensivos Agrícolas","Típico-Com Cat","72","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2051:Fabricação de Defensivos Agrícolas","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2051:Fabricação de Defensivos Agrícolas","Trajeto-Com Cat","15","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2052:Fabricação de Desinfestantes Domissanitá","Típico-Com Cat","24","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2052:Fabricação de Desinfestantes Domissanitá","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2052:Fabricação de Desinfestantes Domissanitá","Trajeto-Com Cat","7","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2061:Fabricação de Sabões e Detergentes Sinté","Típico-Com Cat","226","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2061:Fabricação de Sabões e Detergentes Sinté","Doença do Trabalho-Com Cat","3","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2061:Fabricação de Sabões e Detergentes Sinté","Trajeto-Com Cat","44","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2062:Fabricação de Produtos de Limpeza e Poli","Típico-Com Cat","301","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2062:Fabricação de Produtos de Limpeza e Poli","Doença do Trabalho-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2062:Fabricação de Produtos de Limpeza e Poli","Trajeto-Com Cat","51","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2063:Fabricação de Cosméticos, Produtos de Pe","Típico-Com Cat","607","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2063:Fabricação de Cosméticos, Produtos de Pe","Doença do Trabalho-Com Cat","46","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2063:Fabricação de Cosméticos, Produtos de Pe","Trajeto-Com Cat","146","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2071:Fabricação de Tintas, Vernizes, Esmaltes","Típico-Com Cat","413","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2071:Fabricação de Tintas, Vernizes, Esmaltes","Doença do Trabalho-Com Cat","23","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2071:Fabricação de Tintas, Vernizes, Esmaltes","Trajeto-Com Cat","120","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2072:Fabricação de Tintas de Impressão","Típico-Com Cat","27","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2072:Fabricação de Tintas de Impressão","Trajeto-Com Cat","6","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2073:Fabricação de Impermeabilizantes, Solven","Típico-Com Cat","43","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2073:Fabricação de Impermeabilizantes, Solven","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2073:Fabricação de Impermeabilizantes, Solven","Trajeto-Com Cat","11","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2091:Fabricação de Adesivos e Selantes","Típico-Com Cat","75","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2091:Fabricação de Adesivos e Selantes","Doença do Trabalho-Com Cat","4","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2091:Fabricação de Adesivos e Selantes","Trajeto-Com Cat","17","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2092:Fabricação de Explosivos","Típico-Com Cat","115","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2092:Fabricação de Explosivos","Doença do Trabalho-Com Cat","15","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2092:Fabricação de Explosivos","Trajeto-Com Cat","27","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2093:Fabricação de Aditivos de Uso Industrial","Típico-Com Cat","131","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
"2011","2093:Fabricação de Aditivos de Uso Industrial","Doença do Trabalho-Com Cat","1","Com Cat Registrada","FABRICAÇÃO DE PRODUTOS QUÍMICOS","INDÚSTRIAS DE TRANSFORMAÇÃO"
